acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
cachegrind/tests/clreq 0 1 4 0 1 0 0 0 0 64 0 0 0 0 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 1 0 0 0 64 0 0 0
callgrind/tests/clreq 0 1.25 14 0 0.5 0 0 0 0 65 0 0 0 0 0 0 0 1 56 0 20 0 0 4 0 4 0 0 0 11 0 0 0 65 0 0 0
dlclose 0 3 24 0 2 0 0 0 0 67 0 0 0 0 0 0 0 1 24 0 24 0 0 1 0 1 0 0 0 4 0 0 0 67 0 0 0
myprint 1 1 4 0 1 0 0 0 0 67 0 0 0 0 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 1 0 0 0 67 0 0 0
bb 3 3.11111111111111 29.7777777777778 0 2 0 0 0 0 74 0 0 0 0 0 0 0 1 268 0 59 1 0 9 1 9 0 0 0 95 0 0 0 74 0 0 0
bbcc 11 2.47058823529412 44.0588235294118 0 1.35294117647059 0 0 0 0 87 0 0 0 0 0 0 0 3 749 0 343 1 0 17 1 17 0 0 0 195 0 0 0 261 0 0 0
callgrind 0 0 0 0 0 0 0 0 0 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
callstack 6 4.18181818181818 31.9090909090909 0 1.45454545454545 0 0 0 0 89 0 0 0 0 0 0 0 2 351 0 114 0 0 11 0 11 0 0 0 103 0 0 0 178 0 0 0
clo 3 8.38461538461539 41.2307692307692 0 1.53846153846154 0 0 0 0 92 0 0 0 0 0 0 0 4 536 0 139 1 0 13 1 13 0 0 0 92 0 0 0 368 0 0 0
_fn_config 4 0 0 0 0 0 0 0 0 92 0 0 0 0 0 0 0 0 0 0 0 10 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0
_config_node 4 0 0 0 0 0 0 0 0 92 0 0 0 0 0 0 0 0 0 0 0 7 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0
command 4 3.25 57.75 0 1 0 0 0 0 92 0 0 0 0 0 0 0 1 462 0 185 11 0 8 11 8 0 0 0 101 0 0 0 92 0 0 0
context 15 2.5 22.9166666666667 0 1.25 0 0 0 0 94 0 0 0 0 0 0 0 2 275 0 58 1 0 12 1 12 0 0 0 86 0 0 0 188 0 0 0
costs 2 2 10.5 0 1 0 0 0 0 95 0 0 0 0 0 0 0 2 42 0 29 2 0 4 2 4 0 0 0 15 0 0 0 190 0 0 0
_CostChunk 2 0 0 0 0 0 0 0 0 95 0 0 0 0 0 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
debug 27 1.22222222222222 20.2222222222222 0 1.77777777777778 0 0 0 0 96 0 0 0 0 0 0 0 1 364 0 49 1 0 18 1 18 0 0 0 96 0 0 0 96 0 0 0
dump 15 4.78260869565217 31.6521739130435 0 2.15217391304348 0 0 0 0 102 0 0 0 0 0 0 0 3 1456 0 192 30 0 46 30 46 0 0 0 418 0 0 0 306 0 0 0
events 39 3 13.8235294117647 0 2.47058823529412 0 0 0 0 105 0 0 0 0 0 0 0 10 470 0 31 3 0 34 3 34 0 0 0 130 0 0 0 1050 0 0 0
_EventGroup 14 0 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
_EventSet 3 0 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
EventMappingEntry 1 0 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
_EventMapping 1 0 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
fn 1 3.73684210526316 28.6315789473684 0 1.73684210526316 0 0 0 0 108 0 0 0 0 0 0 0 2 544 0 107 6 0 19 6 19 0 0 0 117 0 0 0 216 0 0 0
chunk_t 2 0 0 0 0 0 0 0 0 108 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
pattern 0 0 0 0 0 0 0 0 0 108 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
global 18 2.99065420560748 23.4766355140187 0 1.35514018691589 0 0 0 0 117 0 0 0 0 0 0 0 82 2512 0 343 0 0 107 0 107 0 0 0 585 0 0 0 9594 0 0 0
_CommandLineOptions 4 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 28 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0
_Statistics 0 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 32 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0
_jCC 17 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 8 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0
_CJmpInfo 6 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
_BB 26 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 17 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0
_Context 29 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
_JmpData 5 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
_BBCC 31 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 15 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0
_fn_node 27 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 19 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0
_file_node 6 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
_obj_node 13 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 8 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0
_call_entry 17 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 7 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0
_exec_state 10 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
_bb_hash 7 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
_cxt_hash 6 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
_bbcc_hash 9 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
_jcc_hash 8 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
_fn_array 8 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
_call_stack 15 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
_fn_stack 6 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
_exec_stack 8 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
_thread_info 0 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 8 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0
_AddrPos 5 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
_AddrCost 1 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
_FnPos 2 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
cachesim_if 2 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 22 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0
event_sets 0 0 0 0 0 0 0 0 0 117 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
jumps 3 3.14285714285714 25.7142857142857 0 2 0 0 0 0 117 0 0 0 0 0 0 0 2 180 0 49 1 0 7 1 7 0 0 0 59 0 0 0 234 0 0 0
sim 1 4.01851851851852 23.8518518518519 0 1.94444444444444 0 0 0 0 120 0 0 0 0 0 0 0 8 1288 0 131 25 0 54 25 54 0 0 0 356 0 0 0 960 0 0 0
line_use 1 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
line_loaded 3 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
'@397' 0 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
simwork 233 1.8 9.8 0 0.6 0 0 0 0 120 0 0 0 0 0 0 0 1 49 0 16 3 0 5 3 5 0 0 0 25 0 0 0 120 0 0 0
threads 27 1.05 16.95 0 1.15 0 0 0 0 120 0 0 0 0 0 0 0 1 339 0 60 2 0 20 2 20 0 0 0 144 0 0 0 120 0 0 0
tests/threads 0 2.66666666666667 12.6666666666667 0 1 0 0 0 0 120 0 0 0 0 0 0 0 1 38 0 17 1 0 3 1 3 0 0 0 14 0 0 0 120 0 0 0
confdefs 0 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
config 0 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fixup_macho_loadcmds 2 9.57142857142857 57.7142857142857 0 1.71428571428571 0 0 0 0 123 0 0 0 0 0 0 0 3 404 0 179 0 0 7 0 7 0 0 0 37 0 0 0 369 0 0 0
ImageInfo 3 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
launcher-aix5-bootblock 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
AIX5Bootblock 1 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 12 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0
launcher-aix5 0 3.57446808510638 30.6595744680851 0 2.48936170212766 0 0 0 0 125 0 0 0 0 0 0 0 1 1441 0 630 4 0 47 4 47 0 0 0 172 0 0 0 125 0 0 0
Child 0 0 0 0 0 0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
launcher-darwin 1 9.5 57 0 1.83333333333333 0 0 0 0 128 0 0 0 0 0 0 0 2 342 0 224 6 0 6 6 6 0 0 0 52 0 0 0 256 0 0 0
'@13' 0 0 0 0 0 0 0 0 0 128 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
launcher-linux 0 12 72 0 1.5 0 0 0 0 130 0 0 0 0 0 0 0 2 288 0 138 1 0 4 1 4 0 0 0 30 0 0 0 260 0 0 0
m_aspacehl 3 1 25 0 1 0 0 0 0 131 0 0 0 0 0 0 0 1 25 0 25 0 0 1 0 1 0 0 0 2 0 0 0 131 0 0 0
aspacemgr-common 3 1.45 14.15 0 2.5 0 0 0 0 135 0 0 0 0 0 0 0 12 283 0 65 0 0 20 0 20 0 0 0 70 0 0 0 1620 0 0 0
priv_aspacemgr 219 1.4375 8.375 0 2.3125 0 0 0 0 136 0 0 0 0 0 0 0 14 134 0 31 3 0 16 3 16 0 0 0 39 0 0 0 1904 0 0 0
m_clientstate 0 1 1 0 1 0 0 0 0 136 0 0 0 0 0 0 0 20 20 0 1 0 0 20 0 20 0 0 0 20 0 0 0 2720 0 0 0
m_commandline 0 6.25 37 0 1.5 0 0 0 0 137 0 0 0 0 0 0 0 1 148 0 94 0 0 4 0 4 0 0 0 31 0 0 0 137 0 0 0
m_debugger 0 5 181.5 0 1.5 0 0 0 0 147 0 0 0 0 0 0 0 1 363 0 271 0 0 2 0 2 0 0 0 33 0 0 0 147 0 0 0
d3basics 3 27.5714285714286 78.7857142857143 0 2 0 0 0 0 151 0 0 0 0 0 0 0 6 1103 0 464 0 0 14 0 14 0 0 0 79 0 0 0 906 0 0 0
debuginfo 67 5.28571428571429 41.3968253968254 0 2.74603174603175 0 0 0 0 173 0 0 0 0 0 0 0 14 2608 0 277 3 0 63 3 63 0 0 0 521 0 0 0 2422 0 0 0
