acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
LoopConvertTransform 0 1.33333333333333 14.6666666666667 0 1.66666666666667 0 0 0 0 25 0 0 0 1 0 0 0 1 44 0 35 1 0 3 0 3 0 0 0 12 0 0 0 25 0 0 0
LoopMatchers 2 1 73.6666666666667 0 0 0 0 0 0 25 0 0 0 0 0 0 0 1 221 0 119 16 0 3 16 3 0 0 0 26 0 0 0 25 0 0 0
StmtAncestor 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
StmtAncestorASTVisitor 3 1.5 4.5 0 0.5 0 0 0 0 25 0 0 0 1 0 0 0 5 27 0 7 3 0 6 0 4 0 0 0 12 0 0 0 125 0 0 0
ComponentFinderASTVisitor 1 1 3.2 0 0.6 0 0 0 0 26 0 0 0 1 0 0 0 5 16 0 4 1 0 5 0 3 0 0 0 6 0 0 0 130 0 0 0
DependencyFinderASTVisitor 0 2.25 9.25 0 1.75 0 0 0 0 26 0 0 0 1 0 0 0 4 37 0 21 5 0 4 0 2 0 0 0 5 0 0 0 104 0 0 0
DeclFinderASTVisitor 1 2 8 0 1.16666666666667 0 0 0 0 26 0 0 0 1 0 0 0 6 48 0 19 3 0 6 0 2 0 0 0 10 0 0 0 156 0 0 0
VariableNamer 0 4.66666666666667 24.6666666666667 0 2.33333333333333 0 0 0 0 27 0 0 0 0 0 0 0 2 74 0 38 6 0 3 0 2 0 0 0 6 0 0 0 54 0 0 0
PassByValue 0 1 1 0 2 0 0 0 0 27 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 27 0 0 0
'@26::PassByValueFactory' 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PassByValueTransform 0 1.33333333333333 10.6666666666667 0 1.66666666666667 0 0 0 0 28 0 0 0 1 0 0 0 1 32 0 23 2 0 3 0 2 0 0 0 11 0 0 0 28 0 0 0
PassByValueActions 0 1.5 7 0 2.5 0 0 0 0 28 0 0 0 0 0 0 0 2 14 0 9 0 0 2 0 2 0 0 0 2 0 0 0 56 0 0 0
'@28::ExactlyOneUsageVisitor' 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ConstructorParamReplacer 0 3.66666666666667 31 0 1.66666666666667 0 0 0 0 28 0 0 0 1 0 0 0 2 93 0 86 4 0 3 0 2 0 0 0 12 0 0 0 56 0 0 0
PassByValueMatchers 2 1.4 7.6 0 0.8 0 0 0 0 28 0 0 0 0 0 0 0 3 38 0 21 3 0 5 3 5 0 0 0 10 0 0 0 84 0 0 0
ReplaceAutoPtr 1 1 1 0 2 0 0 0 0 28 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 28 0 0 0
ReplaceAutoPtrFactory 0 1 4.5 0 0.5 0 0 0 0 29 0 0 0 1 0 0 0 2 9 0 6 0 0 2 0 2 0 0 0 3 0 0 0 58 0 0 0
ReplaceAutoPtrTransform 0 1.5 11.5 0 1.5 0 0 0 0 30 0 0 0 1 0 0 0 1 23 0 21 0 0 2 0 2 0 0 0 7 0 0 0 30 0 0 0
AutoPtrReplacer 1 2.25 10.5 0 1.75 0 0 0 0 31 0 0 0 1 0 0 0 1 42 0 27 2 0 4 0 2 0 0 0 13 0 0 0 31 0 0 0
OwnershipTransferFixer 0 2 10.5 0 1.5 0 0 0 0 32 0 0 0 1 0 0 0 2 21 0 19 2 0 2 0 2 0 0 0 8 0 0 0 64 0 0 0
