acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
fr::labri::gumtree::client::ui::web::NanoHTTPD::DefaultTempFile 0 1 3.25 0 0.25 0 0 0 0 0 0 0 0 1 0 0 0 4 13 0 4 2 0 4 0 4 0 0 0 4 0 0 0 0 0 0 0
fr::labri::gumtree::client::ui::web::NanoHTTPD::HTTPSession 1 6.54545454545455 35 0 2.18181818181818 0 0 0 0 6 0 0 0 1 0 0 0 11 385 0 146 4 0 11 1 3 0 0 0 35 0 0 0 66 0 0 0
fr::labri::gumtree::client::ui::web::NanoHTTPD::DefaultTempFileManagerFactory 0 1 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
fr::labri::gumtree::client::ui::web::NanoHTTPD::DefaultTempFileManager 0 1.66666666666667 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 18 0 9 2 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
fr::labri::gumtree::client::ui::web::NanoHTTPD::DefaultAsyncRunner 0 1 5 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 5 0 5 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
fr::labri::gumtree::client::ui::web::TagIndex 1 2 4.66666666666667 0 1.66666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 28 0 6 2 0 6 0 6 0 0 0 14 0 0 0 0 0 0 0
fr::labri::gumtree::client::ui::web::WebDiff 0 1 4 0 0.5 0 0 0 0 3 0 0 0 1 0 0 0 2 8 0 5 0 0 2 0 2 0 0 0 9 0 0 0 6 0 0 0
fr::labri::gumtree::actions::ActionGenerator 3 6 28.8571428571429 0 1.14285714285714 0 0 0 0 2 0 0 0 0 0 0 0 1 202 0 82 12 0 7 1 3 0 0 0 73 0 0 0 2 0 0 0
fr::labri::gumtree::actions::LeavesClassifier 0 3 7.25 0 2 0 0 0 0 4 0 0 0 1 0 0 0 3 29 0 15 0 0 4 0 3 0 0 0 22 0 0 0 12 0 0 0
fr::labri::gumtree::actions::model::Action 16 1 2.2 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 1 11 0 3 1 3 5 0 4 0 0 0 10 0 0 0 0 0 0 0
