acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
com::github::gumtreediff::client::diff::AbstractDiffClient 1 1 7.5 0 0.333333333333333 0 0 0 0 0 0 0 0 1 0 0 0 6 45 0 15 5 0 6 1 1 0 0 0 6 0 0 0 0 0 0 0
com::github::gumtreediff::client::diff::AbstractDiffClient::Options 2 1 23 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 23 0 23 4 2 1 0 1 0 0 0 8 0 0 0 2 0 0 0
com::github::gumtreediff::client::diff::AnnotatedXmlDiff 0 1.33333333333333 5.66666666666667 0 0.333333333333333 0 0 0 0 1 0 0 0 1 0 0 0 3 17 0 11 0 0 3 0 2 0 0 0 4 0 0 0 3 0 0 0
com::github::gumtreediff::client::diff::AnnotatedXmlDiff::Options 0 1 17 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 17 0 17 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::client::diff::SwingDiff 0 1 6 0 0.333333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 18 0 12 0 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
com::github::gumtreediff::client::diff::ui::swing::MappingsPanel 1 3.6 20.6 0 2.8 0 0 0 0 5 0 0 0 1 0 0 0 1 103 0 36 13 0 5 0 2 0 0 0 42 0 0 0 5 0 0 0
com::github::gumtreediff::client::diff::ui::swing::MappingsPanel::MappingsCellRenderer 0 4 8 0 4 0 0 0 0 2 0 0 0 1 0 0 0 2 16 0 13 2 0 2 0 2 0 0 0 14 0 0 0 4 0 0 0
com::github::gumtreediff::client::diff::ui::swing::SwingTree 0 1 5.66666666666667 0 0.666666666666667 0 0 0 0 1 0 0 0 0 0 0 0 2 17 0 8 0 0 3 0 1 0 0 0 5 0 0 0 2 0 0 0
com::github::gumtreediff::client::diff::ui::swing::TreePanel 4 1.57142857142857 8 0 0.857142857142857 0 0 0 0 2 0 0 0 1 0 0 0 1 56 0 32 4 0 7 0 6 0 0 0 22 0 0 0 2 0 0 0
com::github::gumtreediff::client::diff::ui::web::DiffServer 0 2.66666666666667 8.83333333333333 0 1.66666666666667 0 0 0 0 2 0 0 0 1 0 0 0 4 53 0 30 1 0 6 1 2 0 0 0 14 0 0 0 8 0 0 0
com::github::gumtreediff::client::diff::ui::web::HtmlDiffs 2 3.5 18.5 0 1.5 0 0 0 0 6 0 0 0 0 0 0 0 1 111 0 87 14 0 6 0 4 0 0 0 48 0 0 0 6 0 0 0
com::github::gumtreediff::client::diff::ui::web::TagIndex 1 2 5 0 1.66666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 30 0 8 2 0 6 0 6 0 0 0 14 0 0 0 0 0 0 0
com::github::gumtreediff::client::diff::ui::web::views::BootstrapHeader 0 1 10 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 10 0 10 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::client::diff::ui::web::views::DiffView 0 1 18.5 0 1.5 0 0 0 0 5 0 0 0 1 0 0 0 1 37 0 27 3 0 2 0 2 0 0 0 15 0 0 0 5 0 0 0
com::github::gumtreediff::client::diff::ui::web::views::DiffView::MenuBar 0 1 14 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 14 0 14 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::client::diff::ui::web::views::DirectoryComparatorView 1 1 36.5 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 73 0 70 1 0 2 0 2 0 0 0 9 0 0 0 1 0 0 0
com::github::gumtreediff::client::diff::ui::web::views::DirectoryComparatorView::ModifiedFiles 2 1.5 16 0 1 0 0 0 0 2 0 0 0 1 0 0 0 1 32 0 29 1 0 2 0 2 0 0 0 7 0 0 0 2 0 0 0
com::github::gumtreediff::client::diff::ui::web::views::DirectoryComparatorView::UnmodifiedFiles 0 1.5 11.5 0 1.5 0 0 0 0 1 0 0 0 1 0 0 0 2 23 0 19 2 0 2 0 2 0 0 0 4 0 0 0 2 0 0 0
com::github::gumtreediff::client::diff::ui::web::views::ScriptView 0 1 17.5 0 1.5 0 0 0 0 6 0 0 0 1 0 0 0 1 35 0 23 6 0 2 0 2 0 0 0 19 0 0 0 6 0 0 0
com::github::gumtreediff::client::diff::WebDiff 0 1.33333333333333 3.66666666666667 0 0.333333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 11 0 5 0 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
com::github::gumtreediff::client::diff::WebDiff::Options 0 1 14 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 14 0 14 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::client::Client 4 1 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 3 2 0 2 0 0 0 3 0 0 0 0 0 0 0
com::github::gumtreediff::client::Clients 0 1.66666666666667 4.66666666666667 0 1.33333333333333 0 0 0 0 1 0 0 0 1 0 0 0 3 14 0 6 1 0 3 0 1 0 0 0 9 0 0 0 3 0 0 0
com::github::gumtreediff::client::Clients::ClientEntry 0 1 4 0 4 0 0 0 0 0 0 0 0 1 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::client::List 0 2 7 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 14 0 11 3 0 2 2 2 0 0 0 2 0 0 0 0 0 0 0
com::github::gumtreediff::client::List::Listable 0 1 2 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 3 1 0 2 1 2 0 0 0 2 0 0 0 0 0 0 0
com::github::gumtreediff::client::Option 5 1.77777777777778 6.33333333333333 0 1.66666666666667 0 0 0 0 1 0 0 0 0 0 0 0 7 57 0 31 0 3 9 0 7 0 0 0 14 0 0 0 7 0 0 0
com::github::gumtreediff::client::Option::Context 8 1 3.5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 7 0 6 0 4 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::github::gumtreediff::client::Option::OptionException 0 1 3.33333333333333 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 10 0 4 0 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
com::github::gumtreediff::client::Option::Help 2 1 4 0 1.5 0 0 0 0 1 0 0 0 1 0 0 0 2 8 0 4 1 1 2 0 2 0 0 0 3 0 0 0 2 0 0 0
com::github::gumtreediff::client::Option::Text 0 1 2.5 0 1 0 0 0 0 0 0 0 0 1 0 0 0 4 10 0 3 0 0 4 0 3 0 0 0 4 0 0 0 0 0 0 0
com::github::gumtreediff::client::Option::Verbose 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 9 0 3 1 0 3 1 2 0 0 0 3 0 0 0 0 0 0 0
com::github::gumtreediff::client::Run 0 2 10.8333333333333 0 1.16666666666667 0 0 0 0 3 0 0 0 0 0 0 0 1 65 0 19 0 0 6 0 6 0 0 0 15 0 0 0 3 0 0 0
com::github::gumtreediff::client::Run::Options 0 1 15 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 15 0 15 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::client::Run::Help 0 1 3.5 0 1.5 0 0 0 0 0 0 0 0 2 0 0 0 2 7 0 4 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::github::gumtreediff::client::Serializer 0 3 12 0 0.5 0 0 0 0 1 0 0 0 1 0 0 0 2 24 0 16 1 0 2 1 2 0 0 0 3 0 0 0 2 0 0 0
com::github::gumtreediff::client::Serializer::Options 0 1 20 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 20 0 20 3 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::client::Serializer::OutputFormat 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0
com::github::gumtreediff::actions::ActionGenerator 4 5.85714285714286 27.7142857142857 0 1.14285714285714 0 0 0 0 2 0 0 0 0 0 0 0 1 194 0 72 11 0 7 0 3 0 0 0 66 0 0 0 2 0 0 0
com::github::gumtreediff::actions::LeavesClassifier 0 3 7.25 0 2 0 0 0 0 4 0 0 0 1 0 0 0 3 29 0 15 0 0 4 0 3 0 0 0 22 0 0 0 12 0 0 0
com::github::gumtreediff::actions::model::Action 15 1 2.2 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 1 11 0 3 1 3 5 0 4 0 0 0 10 0 0 0 0 0 0 0
com::github::gumtreediff::actions::model::Addition 5 1 3.5 0 0.75 0 0 0 0 2 0 0 0 1 0 0 0 1 14 0 5 2 2 4 0 4 0 0 0 15 0 0 0 2 0 0 0
com::github::gumtreediff::actions::model::Delete 0 1 3 0 0.333333333333333 0 0 0 0 2 0 0 0 1 0 0 0 2 9 0 3 0 0 3 0 2 0 0 0 7 0 0 0 4 0 0 0
com::github::gumtreediff::actions::model::Insert 0 1 3 0 1.5 0 0 0 0 2 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 5 0 0 0 4 0 0 0
com::github::gumtreediff::actions::model::Move 0 1 3 0 1.5 0 0 0 0 2 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 5 0 0 0 4 0 0 0
com::github::gumtreediff::actions::model::Update 1 1 3.25 0 0.5 0 0 0 0 2 0 0 0 1 0 0 0 1 13 0 4 1 0 4 0 3 0 0 0 11 0 0 0 2 0 0 0
com::github::gumtreediff::actions::RootAndLeavesClassifier 0 4.66666666666667 13.6666666666667 0 2.33333333333333 0 0 0 0 2 0 0 0 1 0 0 0 3 41 0 35 0 0 3 0 3 0 0 0 17 0 0 0 6 0 0 0
com::github::gumtreediff::actions::RootsClassifier 0 2.66666666666667 6.66666666666667 0 2.33333333333333 0 0 0 0 2 0 0 0 1 0 0 0 3 20 0 14 0 0 3 0 3 0 0 0 16 0 0 0 6 0 0 0
com::github::gumtreediff::actions::TreeClassifier 16 1 4.2 0 1 0 0 0 0 3 0 0 0 0 0 0 0 7 42 0 11 10 3 10 0 9 0 0 0 31 0 0 0 21 0 0 0
com::github::gumtreediff::algo::HungarianAlgorithm 1 5.1 18.5 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 1 185 0 46 12 0 10 0 2 0 0 0 66 0 0 0 0 0 0 0
com::github::gumtreediff::algo::StringAlgorithms 0 5.2 18 0 1.6 0 0 0 0 0 0 0 0 0 0 0 0 3 90 0 25 0 0 5 0 4 0 0 0 7 0 0 0 0 0 0 0
com::github::gumtreediff::gen::Generators 5 2.4 4.6 0 1.2 0 0 0 0 2 0 0 0 1 0 0 0 3 23 0 6 2 0 5 0 3 0 0 0 14 0 0 0 6 0 0 0
com::github::gumtreediff::gen::Generators::TreeGeneratorEntry 0 1 7 0 2.5 0 0 0 0 0 0 0 0 1 0 0 0 2 14 0 8 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
com::github::gumtreediff::gen::Registry 1 1 4.5 0 1.375 0 0 0 0 0 0 0 0 0 0 0 0 8 36 0 10 1 1 8 0 3 0 0 0 8 0 0 0 0 0 0 0
com::github::gumtreediff::gen::Registry::Entry 1 1.33333333333333 4.66666666666667 0 2 0 0 0 0 1 0 0 0 0 0 0 0 2 14 0 7 0 1 3 0 1 0 0 0 5 0 0 0 2 0 0 0
com::github::gumtreediff::gen::Registry::Factory 1 1 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0 7 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
com::github::gumtreediff::gen::Registry::NamedRegistry 1 1 3.25 0 1.75 0 0 0 0 0 0 0 0 1 0 0 0 4 13 0 6 0 0 4 0 1 0 0 0 4 0 0 0 0 0 0 0
com::github::gumtreediff::gen::Registry::NamedRegistry::NamedEntry 0 1 3 0 2.5 0 0 0 0 0 0 0 0 1 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
com::github::gumtreediff::gen::TreeGenerator 30 1 3 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 18 0 5 0 7 6 0 5 0 0 0 12 0 0 0 1 0 0 0
com::github::gumtreediff::io::ActionsIoUtils 0 1 8 0 2.25 0 0 0 0 0 0 0 0 0 0 0 0 4 32 0 10 0 0 4 0 3 0 0 0 4 0 0 0 0 0 0 0
com::github::gumtreediff::io::ActionsIoUtils::ActionSerializer 0 4 13 0 1.5 0 0 0 0 3 0 0 0 1 0 0 0 1 26 0 25 0 0 2 0 1 0 0 0 11 0 0 0 3 0 0 0
com::github::gumtreediff::io::ActionsIoUtils::ActionFormatter 3 1 1 0 1.42857142857143 0 0 0 0 0 0 0 0 0 0 0 0 7 7 0 1 0 3 7 0 7 0 0 0 7 0 0 0 0 0 0 0
com::github::gumtreediff::io::ActionsIoUtils::XMLFormatter 0 1 4.44444444444444 0 1.44444444444444 0 0 0 0 0 0 0 0 1 0 0 0 9 40 0 6 0 0 9 0 7 0 0 0 9 0 0 0 0 0 0 0
com::github::gumtreediff::io::ActionsIoUtils::TextFormatter 0 1 3 0 1.5 0 0 0 0 0 0 0 0 1 0 0 0 10 30 0 4 0 0 10 0 8 0 0 0 10 0 0 0 0 0 0 0
com::github::gumtreediff::io::ActionsIoUtils::JsonFormatter 0 1 4.33333333333333 0 1.44444444444444 0 0 0 0 0 0 0 0 1 0 0 0 9 39 0 6 1 0 9 0 7 0 0 0 9 0 0 0 0 0 0 0
com::github::gumtreediff::io::DirectoryComparator 4 2.09090909090909 9.18181818181818 0 0.545454545454545 0 0 0 0 1 0 0 0 0 0 0 0 1 101 0 29 6 0 11 0 9 0 0 0 36 0 0 0 1 0 0 0
com::github::gumtreediff::io::DirectoryComparator::AllFilesVisitor 1 1.33333333333333 4 0 1.66666666666667 0 0 0 0 0 0 0 0 1 0 0 0 2 12 0 5 2 0 3 0 3 0 0 0 6 0 0 0 0 0 0 0
com::github::gumtreediff::io::Indentation 2 1 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 1 2 1 4 2 4 0 0 0 4 0 0 0 0 0 0 0
com::github::gumtreediff::io::IndentingXMLStreamWriter 1 1.5 6.02941176470588 0 0.882352941176471 0 0 0 0 2 0 0 0 2 0 0 0 3 205 0 19 7 0 34 0 25 0 0 0 126 0 0 0 6 0 0 0
com::github::gumtreediff::io::LineReader 0 1.5 4.75 0 1.5 0 0 0 0 0 0 0 0 1 0 0 0 2 19 0 9 1 0 4 0 4 0 0 0 7 0 0 0 0 0 0 0
com::github::gumtreediff::io::MatrixDebugger 0 2.5 5.5 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 4 22 0 8 0 0 4 0 3 0 0 0 4 0 0 0 0 0 0 0
com::github::gumtreediff::io::StreamWriterDelegate 22 1 3.12121212121212 0 1.36363636363636 0 0 0 0 0 0 0 0 1 0 0 0 1 103 0 4 1 1 33 0 32 0 0 0 66 0 0 0 0 0 0 0
com::github::gumtreediff::io::TreeIoUtils 0 1 7 0 1 0 0 0 0 2 0 0 0 0 0 0 0 9 63 0 9 0 0 9 0 8 0 0 0 11 0 0 0 18 0 0 0
