acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::ksu::cis::indus::staticanalyses::dependency::IdentifierBasedDataDA 0 3.7 16.7 0 0.8 0 0 0 0 15 0 0 0 1 0 0 0 5 167 0 46 3 0 10 1 7 0 0 0 23 0 0 0 75 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::IdentifierBasedDataDAv2 1 2.8 13.4 0 0.7 0 0 0 0 15 0 0 0 1 0 0 0 5 134 0 39 2 1 10 0 7 0 0 0 24 0 0 0 75 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::IdentifierBasedDataDAv3 0 1 3 0 1 0 0 0 0 15 0 0 0 2 0 0 0 1 3 0 3 0 0 1 0 0 0 0 0 1 0 0 0 15 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::IDependenceRetriever 1 1 1 0 3 0 0 0 0 15 0 0 0 0 0 0 0 4 4 0 1 0 1 4 0 4 0 0 0 4 0 0 0 60 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::IDependencyAnalysis 11 1 1 0 0.571428571428571 0 0 0 0 15 0 0 0 2 0 0 0 7 7 0 1 0 2 7 0 7 0 0 0 7 0 0 0 105 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::IDependencyAnalysis::DependenceSort 12 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 7 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::IDependencyAnalysis::Direction 3 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::IndirectDependenceAnalysis 0 1 6.23076923076923 0 0.538461538461538 0 0 0 0 15 0 0 0 3 0 0 0 13 81 0 23 4 0 13 0 13 0 0 0 13 0 0 0 195 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::InterferenceDAv1 8 2.9375 16.9375 0 1.4375 0 0 0 0 15 0 0 0 1 0 0 0 5 271 0 49 6 1 16 1 8 0 0 0 46 0 0 0 75 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::InterferenceDAv1::PreProcessor 0 4 15.3333333333333 0 1.33333333333333 0 0 0 0 16 0 0 0 1 0 0 0 3 46 0 26 0 0 3 0 3 0 0 0 8 0 0 0 48 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::InterferenceDAv2 5 1.83333333333333 9.33333333333333 0 2 0 0 0 0 16 0 0 0 2 0 0 0 2 56 0 14 1 1 6 0 2 0 0 0 12 0 0 0 32 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::InterferenceDAv3 0 1.8 10.2 0 2.4 0 0 0 0 17 0 0 0 3 0 0 0 5 51 0 14 0 0 5 0 1 0 0 0 10 0 0 0 85 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::InterProceduralDivergenceDA 0 3.1875 18.25 0 1.3125 0 0 0 0 17 0 0 0 1 0 0 0 6 292 0 49 4 0 16 1 7 0 0 0 51 0 0 0 102 0 0 0
