acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::umd::cs::findbugs::anttask::AbstractFindBugsTask 25 1.88461538461538 8.07692307692308 0 0.576923076923077 0 0 0 0 1 0 0 0 1 0 0 0 5 210 0 51 16 7 26 4 15 0 0 0 70 0 0 0 5 0 0 0
edu::umd::cs::findbugs::anttask::AbstractFindBugsTask::SystemProperty 2 1 2.8 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 3 14 0 3 2 0 5 0 5 0 0 0 9 0 0 0 0 0 0 0
edu::umd::cs::findbugs::anttask::ComputeBugHistoryTask 0 1.69230769230769 5.76923076923077 0 0.615384615384615 0 0 0 0 1 0 0 0 2 0 0 0 9 75 0 26 8 0 13 0 9 0 0 0 27 0 0 0 9 0 0 0
edu::umd::cs::findbugs::anttask::ConvertXmlToTextTask 0 1.66666666666667 5 0 0.666666666666667 0 0 0 0 1 0 0 0 2 0 0 0 3 60 0 14 5 0 12 0 8 0 0 0 31 0 0 0 3 0 0 0
edu::umd::cs::findbugs::anttask::DataFile 2 1 2.66666666666667 0 0.333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 3 8 0 3 0 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
edu::umd::cs::findbugs::anttask::FilterBugsTask 0 1.25 4.85 0 0.95 0 0 0 0 2 0 0 0 2 0 0 0 35 194 0 38 29 0 40 0 34 0 0 0 89 0 0 0 70 0 0 0
edu::umd::cs::findbugs::anttask::FindBugsTask 0 2.40909090909091 8.86363636363636 0 0.818181818181818 0 0 0 0 4 0 0 0 2 0 0 0 18 390 0 153 33 0 44 0 40 0 0 0 118 0 0 0 72 0 0 0
edu::umd::cs::findbugs::anttask::FindBugsTask::ClassLocation 1 1 3 0 0.333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 3 9 0 3 0 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
edu::umd::cs::findbugs::anttask::FindBugsViewerTask 0 1.86666666666667 8.26666666666667 0 0.733333333333333 0 0 0 0 1 0 0 0 1 0 0 0 4 124 0 73 11 0 15 0 14 0 0 0 39 0 0 0 4 0 0 0
edu::umd::cs::findbugs::anttask::MineBugHistoryTask 0 1.53846153846154 5.38461538461539 0 0.769230769230769 0 0 0 0 2 0 0 0 2 0 0 0 9 70 0 11 5 0 13 0 8 0 0 0 29 0 0 0 18 0 0 0
edu::umd::cs::findbugs::anttask::SetBugDatabaseInfoTask 0 1.52941176470588 5.17647058823529 0 0.941176470588235 0 0 0 0 1 0 0 0 2 0 0 0 13 88 0 15 9 0 17 0 11 0 0 0 38 0 0 0 13 0 0 0
edu::umd::cs::findbugs::anttask::UnionBugs 0 2.66666666666667 12.8333333333333 0 0.833333333333333 0 0 0 0 0 0 0 0 1 0 0 0 1 77 0 32 2 0 6 0 3 0 0 0 14 0 0 0 0 0 0 0
edu::umd::cs::findbugs::anttask::UnionBugs2 0 1.66666666666667 5.66666666666667 0 0.333333333333333 0 0 0 0 1 0 0 0 2 0 0 0 5 34 0 12 2 0 6 0 3 0 0 0 12 0 0 0 5 0 0 0
edu::umd::cs::findbugs::gui::AnnotatedString 0 2.14285714285714 11.7142857142857 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 0 0 1 82 0 22 2 0 7 0 6 0 0 0 24 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::AbstractSwingGuiCallback 3 2.21052631578947 10.4210526315789 0 1.73684210526316 0 0 0 0 1 0 0 0 1 0 0 0 5 198 0 30 2 1 19 0 12 0 0 0 43 0 0 0 5 0 0 0
edu::umd::cs::findbugs::gui2::AnalysisCallback 2 1 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 1 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::AnalyzingDialog 0 1.57142857142857 10.1428571428571 0 1 0 0 0 0 4 0 0 0 2 0 0 0 14 142 0 46 9 0 14 0 9 0 0 0 23 0 0 0 56 0 0 0
edu::umd::cs::findbugs::gui2::AnalyzingDialog::AnalysisThread 0 1.66666666666667 18.3333333333333 0 0.666666666666667 0 0 0 0 2 0 0 0 1 0 0 0 3 55 0 31 0 0 3 0 1 0 0 0 6 0 0 0 6 0 0 0
edu::umd::cs::findbugs::gui2::ApplyNewFilter 1 1.5 6.5 0 2 0 0 0 0 3 0 0 0 0 0 0 0 1 13 0 8 3 0 2 0 2 0 0 0 11 0 0 0 3 0 0 0
edu::umd::cs::findbugs::gui2::BugAspects 11 1.28571428571429 4 0 0.428571428571429 0 0 0 0 1 0 0 0 1 0 0 0 1 56 0 10 3 0 14 0 14 0 0 0 33 0 0 0 1 0 0 0
edu::umd::cs::findbugs::gui2::BugAspects::SortableValue 0 1 4 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 4 16 0 6 2 0 4 2 4 0 0 0 4 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::BugLeafNode 8 1.83333333333333 7.5 0 0.5 0 0 0 0 2 0 0 0 0 0 0 0 1 45 0 18 1 0 6 0 6 0 0 0 16 0 0 0 2 0 0 0
edu::umd::cs::findbugs::gui2::BugLoader 0 3.3 18.6 0 1.5 0 0 0 0 14 0 0 0 0 0 0 0 7 186 0 36 1 0 10 0 7 0 0 0 43 0 0 0 98 0 0 0
edu::umd::cs::findbugs::gui2::BugLoader::RedoAnalysisCallback 0 1 3.5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 7 0 4 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::BugRenderer 0 10 55 0 7 0 0 0 0 2 0 0 0 1 0 0 0 1 55 0 55 0 0 1 0 1 0 0 0 8 0 0 0 2 0 0 0
edu::umd::cs::findbugs::gui2::BugSaver 0 1.66666666666667 6.33333333333333 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 19 0 8 1 0 3 0 3 0 0 0 7 0 0 0 1 0 0 0
edu::umd::cs::findbugs::gui2::BugSet 10 1.8 4.86666666666667 0 0.533333333333333 0 0 0 0 3 0 0 0 1 0 0 0 3 73 0 13 6 0 15 0 13 0 0 0 44 0 0 0 9 0 0 0
edu::umd::cs::findbugs::gui2::BugTreeModel 6 3.17142857142857 13.0571428571429 0 1.11428571428571 0 0 0 0 7 0 0 0 1 0 0 0 7 457 0 75 11 0 35 1 30 0 0 0 155 0 0 0 49 0 0 0
edu::umd::cs::findbugs::gui2::BugTreeModel::MyFilterListener 0 1 12 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 12 0 12 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::BugTreeModel::BranchOperationException 0 1 3 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::BugTreeModel::TreeModification 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::CheckBoxList 0 1.66666666666667 9.33333333333333 0 0.666666666666667 0 0 0 0 0 0 0 0 1 0 0 0 3 28 0 18 1 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::CheckBoxList::CellRenderer 0 1 12 0 5 0 0 0 0 0 0 0 0 1 0 0 0 1 12 0 12 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::ClearGuiSaveState 0 1 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::CloudCommentsPane 11 3 20.175 0 0.575 0 0 0 0 14 0 0 0 1 0 0 0 39 807 0 173 29 1 40 0 10 0 0 0 110 0 0 0 546 0 0 0
edu::umd::cs::findbugs::gui2::CloudCommentsPane::MyCloudStatusListener 0 1 3.5 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 7 0 4 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::CloudCommentsPane::BugAction 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::CloudCommentsPane::CommentInfo 3 2 7.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 36 0 24 4 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::CommentsArea 7 1.1 3.5 0 0.2 0 0 0 0 3 0 0 0 0 0 0 0 2 35 0 7 5 0 10 0 7 0 0 0 31 0 0 0 6 0 0 0
edu::umd::cs::findbugs::gui2::DeadBugFilter 0 1 3 0 1.33333333333333 0 0 0 0 1 0 0 0 2 0 0 0 3 9 0 3 0 0 3 0 3 0 0 0 6 0 0 0 3 0 0 0
edu::umd::cs::findbugs::gui2::DisplayNonmodelMessage 0 4.5 23.5 0 2.5 0 0 0 0 0 0 0 0 0 0 0 0 1 47 0 44 0 0 2 0 2 0 0 0 3 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::Driver 0 3.42857142857143 18.2857142857143 0 0.428571428571429 0 0 0 0 8 0 0 0 0 0 0 0 1 128 0 88 4 0 7 0 6 0 0 0 46 0 0 0 8 0 0 0
edu::umd::cs::findbugs::gui2::FBDialog 7 1.5 4.83333333333333 0 0.833333333333333 0 0 0 0 0 0 0 0 1 0 0 0 6 29 0 10 0 7 6 0 4 0 0 0 6 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::FBFileChooser 4 1.77777777777778 9.33333333333333 0 0.777777777777778 0 0 0 0 1 0 0 0 1 0 0 0 3 84 0 15 0 0 9 0 5 0 0 0 19 0 0 0 3 0 0 0
edu::umd::cs::findbugs::gui2::FBFrame 3 1.75 6.5 0 1.25 0 0 0 0 0 0 0 0 1 0 0 0 4 26 0 11 0 1 4 0 1 0 0 0 4 0 0 0 0 0 0 0
edu::umd::cs::findbugs::gui2::FilterActivity 1 2 6 0 1.33333333333333 0 0 0 0 0 0 0 0 0 0 0 0 1 18 0 12 1 0 3 0 3 0 0 0 6 0 0 0 0 0 0 0
