acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::umd::cs::findbugs::asm::ClassNodeDetector 4 1 3.5 0 0.5 0 0 0 0 2 0 0 0 2 0 0 0 4 14 0 5 1 1 4 0 4 0 0 0 7 0 0 0 8 0 0 0
edu::umd::cs::findbugs::asm::FBClassReader 1 1.5 5.25 0 2.25 0 0 0 0 0 0 0 0 1 0 0 0 4 21 0 11 0 0 4 0 3 0 0 0 4 0 0 0 0 0 0 0
edu::umd::cs::findbugs::asm::FBClassReader::MyClassAdapter 0 1.5 6 0 3 0 0 0 0 0 0 0 0 1 0 0 0 2 12 0 9 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::asm::FBClassReader::MyMethodAdapter 0 1.5 6 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 12 0 9 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::asm::FBClassReader::MyLabel 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::umd::cs::findbugs::asm::FBMethodVisitor 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AbstractBlockOrder 2 2 10 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 20 0 17 1 2 2 0 2 0 0 0 6 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::AbstractClassMember 16 1.41176470588235 4.52941176470588 0 0.294117647058824 0 0 0 0 1 0 0 0 2 0 0 0 2 77 0 19 6 2 17 0 16 0 0 0 45 0 0 0 2 0 0 0
edu::umd::cs::findbugs::ba::AbstractDataflow 7 1 3 0 1.5 0 0 0 0 0 0 0 0 1 0 0 0 2 6 0 3 0 6 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AbstractDataflowAnalysis 12 1 7.6 0 2 0 0 0 0 0 0 0 0 2 0 0 0 5 38 0 20 1 4 5 0 5 0 0 0 5 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AbstractDataflowTestDriver 0 1.33333333333333 5 0 0.333333333333333 0 0 0 0 1 0 0 0 0 0 0 0 3 15 0 9 2 0 3 0 2 0 0 0 5 0 0 0 3 0 0 0
edu::umd::cs::findbugs::ba::AbstractDataflowTestDriver::Knob 0 1 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 4 2 0 1 2 1 0 0 0 3 0 0 0 0 0 0 0
