acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
Thread1 0 1 4 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0 5 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
TwoClasses 0 1.33333333333333 4.33333333333333 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 26 0 7 2 0 6 0 6 0 0 0 11 0 0 0 0 0 0 0
Bar 0 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 6 0 3 1 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
WhileTest1 0 4 18 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 18 0 18 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::ibm::wala::cast::java::analysis::typeInference::AstJavaTypeInference 1 1.33333333333333 5 0 1.33333333333333 0 0 0 0 7 0 0 0 5 0 0 0 3 15 0 8 1 0 3 0 2 0 0 0 15 0 0 0 21 0 0 0
com::ibm::wala::cast::java::analysis::typeInference::AstJavaTypeInference::AstJavaTypeOperatorFactory 0 3 14.3333333333333 0 1 0 0 0 0 8 0 0 0 3 0 0 0 3 43 0 19 0 0 3 0 3 0 0 0 20 0 0 0 24 0 0 0
com::ibm::wala::cast::java::analysis::typeInference::AstJavaTypeInference::AstJavaTypeVarFactory 0 2 10 0 1 0 0 0 0 5 0 0 0 1 0 0 0 1 10 0 10 0 0 1 0 1 0 0 0 7 0 0 0 5 0 0 0
com::ibm::wala::cast::java::analysis::typeInference::AstJavaTypeInference::PrimAndStringOp 0 3 10.75 0 0.75 0 0 0 0 4 0 0 0 1 0 0 0 4 43 0 35 0 0 4 0 3 0 0 0 11 0 0 0 16 0 0 0
com::ibm::wala::cast::java::client::impl::ZeroCFABuilderFactory 1 1 5 0 5 0 0 0 0 2 0 0 0 0 0 0 0 1 5 0 5 0 0 1 0 1 0 0 0 3 0 0 0 2 0 0 0
com::ibm::wala::cast::js::client::impl::ZeroCFABuilderFactory 1 1 7 0 5 0 0 0 0 2 0 0 0 0 0 0 0 1 7 0 7 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
com::ibm::wala::cast::java::client::impl::ZeroOneContainerCFABuilderFactory 0 1 5 0 5 0 0 0 0 1 0 0 0 0 0 0 0 1 5 0 5 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
