acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
com::ibm::wala::cast::java::test::ide::IDEIRTestUtil 0 4 16 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 16 0 16 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::ibm::wala::cast::java::test::JDTJava15IRTests 0 1.03846153846154 3.57692307692308 0 0.153846153846154 0 0 0 0 5 0 0 0 1 0 0 0 26 93 0 17 0 0 26 0 24 0 0 0 140 0 0 0 130 0 0 0
com::ibm::wala::cast::java::test::JDTJavaIRTests 4 1.2 6 0 0.8 0 0 0 0 4 0 0 0 2 0 0 0 2 30 0 17 2 0 5 2 3 0 0 0 14 0 0 0 8 0 0 0
com::ibm::wala::cast::java::client::JDTJavaSourceAnalysisEngine 0 1.6 6.6 0 1 0 0 0 0 0 0 0 0 3 0 0 0 3 33 0 18 1 0 5 0 4 0 0 0 9 0 0 0 0 0 0 0
com::ibm::wala::cast::java::jdt::Activator 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 2 0 4 1 4 0 0 0 8 0 0 0 0 0 0 0
com::ibm::wala::cast::java::jdt::test::Activator 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 2 0 4 1 4 0 0 0 8 0 0 0 0 0 0 0
com::ibm::wala::cast::java::polyglot::test::Activator 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 2 0 4 1 4 0 0 0 8 0 0 0 0 0 0 0
com::ibm::wala::js::rhino::Activator 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 2 0 4 1 4 0 0 0 8 0 0 0 0 0 0 0
com::ibm::wala::cast::java::test::data::Activator 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 2 0 4 1 4 0 0 0 8 0 0 0 0 0 0 0
com::ibm::wala::cast::java::polyglot::Activator 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 2 0 4 1 4 0 0 0 8 0 0 0 0 0 0 0
com::ibm::wala::cast::js::rhino::test::Activator 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 2 0 4 1 4 0 0 0 8 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::FakeExceptionTypeBinding 1 1.08474576271186 4.22033898305085 0 0.11864406779661 0 0 0 0 0 0 0 0 1 0 0 0 56 249 0 16 7 0 59 6 58 0 0 0 63 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDT2CAstUtils 0 6.84615384615385 17.3076923076923 0 1.76923076923077 0 0 0 0 3 0 0 0 0 0 0 0 10 225 0 46 0 0 13 0 11 0 0 0 60 0 0 0 30 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTClassLoaderFactory 0 1.33333333333333 5.66666666666667 0 2.66666666666667 0 0 0 0 3 0 0 0 2 0 0 0 2 17 0 10 0 0 3 0 1 0 0 0 8 0 0 0 6 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTIdentityMapper 25 2.75 15.75 0 1.5 0 0 0 0 3 0 0 0 0 0 0 0 1 126 0 32 5 0 8 0 7 0 0 0 33 0 0 0 3 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator 0 3.52040816326531 22.4489795918367 0 2.76530612244898 0 0 0 0 18 0 0 0 1 0 0 0 98 2200 0 114 15 0 98 0 4 0 0 0 453 0 0 0 1764 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::ClassEntity 0 1 4.1875 0 0.375 0 0 0 0 0 0 0 0 1 0 0 0 16 67 0 12 5 0 16 0 16 0 0 0 16 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::ProcedureEntity 0 1.75 8.55 0 1.25 0 0 0 0 8 0 0 0 2 0 0 0 20 171 0 54 8 0 20 0 16 0 0 0 32 0 0 0 160 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::FieldEntity 0 1 3.75 0 0.3125 0 0 0 0 3 0 0 0 1 0 0 0 16 60 0 7 4 0 16 0 15 0 0 0 19 0 0 0 48 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::CompilationUnitEntity 0 1 3.5 0 0.1875 0 0 0 0 0 0 0 0 1 0 0 0 16 56 0 4 2 0 16 0 16 0 0 0 16 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::WalkContext 46 1 1 0 0.555555555555556 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 1 0 2 9 0 9 0 0 0 9 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::DelegatingContext 5 1 3 0 0.6 0 0 0 0 1 0 0 0 1 0 0 0 10 30 0 3 1 4 10 0 10 0 0 0 19 0 0 0 10 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::RootContext 0 1 3.88888888888889 0 0.555555555555556 0 0 0 0 0 0 0 0 1 0 0 0 9 35 0 4 0 0 9 0 9 0 0 0 9 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::AssignmentContext 0 1 3 0 0.5 0 0 0 0 0 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::TryCatchContext 0 4 26 0 1 0 0 0 0 2 0 0 0 2 0 0 0 1 26 0 26 0 0 1 0 1 0 0 0 3 0 0 0 2 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::BreakContext 1 1 3 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 3 2 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::LoopContext 0 1 3.5 0 2.5 0 0 0 0 0 0 0 0 3 0 0 0 2 7 0 4 1 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::MethodContext 3 1 3.875 0 0.625 0 0 0 0 1 0 0 0 2 0 0 0 8 31 0 8 2 0 8 0 8 0 0 0 9 0 0 0 8 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTJava2CAstTranslator::JdtPosition 0 1.09090909090909 3.81818181818182 0 0.545454545454545 0 0 0 0 0 0 0 0 2 0 0 0 11 42 0 8 4 0 11 0 11 0 0 0 11 0 0 0 0 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTSourceLoaderImpl 0 1 3.5 0 2 0 0 0 0 2 0 0 0 3 0 0 0 2 7 0 4 0 0 2 0 1 0 0 0 7 0 0 0 4 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTSourceModuleTranslator 0 3.4 17.8 0 1 0 0 0 0 6 0 0 0 1 0 0 0 1 89 0 52 1 0 5 0 2 0 0 0 18 0 0 0 6 0 0 0
com::ibm::wala::cast::java::translator::jdt::JDTTypeDictionary 15 3 13.5 0 1.5 0 0 0 0 0 0 0 0 3 0 0 0 1 27 0 23 2 0 2 0 2 0 0 0 5 0 0 0 0 0 0 0
