acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
VTransformer::SimpleNode 1 1.41176470588235 3.52941176470588 0 0.882352941176471 0 0 0 0 0 0 0 0 1 0 0 0 6 60 0 11 5 0 17 0 17 0 0 0 35 0 0 0 0 0 0 0
SPL 0 1 26 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 26 0 26 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
Token 8 2.5 7.5 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 15 0 11 5 1 2 5 2 0 0 0 3 0 0 0 0 0 0 0
Token::GTToken 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::util::javacc::Token 56 1 6 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 12 0 8 8 0 2 8 2 0 0 0 3 0 0 0 0 0 0 0
Test 0 1 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 10 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
ASTMyID 0 1 3 0 0.5 0 0 0 0 0 0 0 0 2 0 0 0 1 6 0 3 1 0 2 0 2 0 0 0 4 0 0 0 0 0 0 0
ASTMyOtherID 0 1 3 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2 9 0 3 1 0 3 0 3 0 0 0 5 0 0 0 0 0 0 0
eg4DumpVisitor 0 1.14285714285714 7.14285714285714 0 1.71428571428571 0 0 0 0 0 0 0 0 1 0 0 0 1 50 0 8 1 0 7 0 6 0 0 0 20 0 0 0 0 0 0 0
Globals 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
