acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
test::net::sourceforge::pmd::ast::SimpleNodeTest 0 1.36363636363636 8.63636363636364 0 0.227272727272727 0 0 0 0 1 0 0 0 1 0 0 0 17 190 0 26 14 0 22 0 21 0 0 0 60 0 0 0 17 0 0 0
test::net::sourceforge::pmd::CommandLineOptionsTest 0 1 5.8 0 0 0 0 0 0 1 0 0 0 0 0 0 0 20 116 0 16 0 0 20 0 20 0 0 0 40 0 0 0 20 0 0 0
test::net::sourceforge::pmd::cpd::AnyTokenizerTest 0 1 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 10 0 7 1 0 2 0 2 0 0 0 4 0 0 0 2 0 0 0
test::net::sourceforge::pmd::cpd::CPPTokenizerTest 0 1 4.16666666666667 0 0.166666666666667 0 0 0 0 1 0 0 0 0 0 0 0 3 25 0 7 4 0 6 0 5 0 0 0 15 0 0 0 3 0 0 0
test::net::sourceforge::pmd::cpd::FileReporterTest 0 1.66666666666667 8 0 0.166666666666667 0 0 0 0 1 0 0 0 0 0 0 0 5 48 0 19 0 0 6 0 5 0 0 0 10 0 0 0 5 0 0 0
test::net::sourceforge::pmd::cpd::FortranTokenizerTest 0 1 45 0 0 0 0 0 0 2 0 0 0 1 0 0 0 4 180 0 169 0 0 4 0 4 0 0 0 8 0 0 0 8 0 0 0
test::net::sourceforge::pmd::cpd::JavaTokensTokenizerTest 0 1 6.66666666666667 0 0 0 0 0 0 3 0 0 0 0 0 0 0 6 40 0 8 0 0 6 0 6 0 0 0 16 0 0 0 18 0 0 0
test::net::sourceforge::pmd::cpd::LanguageFactoryTest 0 1 5.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 11 0 8 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::cpd::MatchAlgorithmTest 1 1 15.75 0 0 0 0 0 0 5 0 0 0 0 0 0 0 2 63 0 26 8 0 4 8 4 0 0 0 29 0 0 0 10 0 0 0
test::net::sourceforge::pmd::cpd::MatchTest 0 1 7.33333333333333 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 22 0 14 0 0 3 0 3 0 0 0 10 0 0 0 3 0 0 0
test::net::sourceforge::pmd::cpd::RubyTokenizerTest 0 1 8.5 0 0 0 0 0 0 2 0 0 0 1 0 0 0 4 34 0 23 0 0 4 0 4 0 0 0 8 0 0 0 8 0 0 0
test::net::sourceforge::pmd::cpd::SourceCodeTest 0 1 6.5 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 13 0 10 0 0 2 0 2 0 0 0 8 0 0 0 8 0 0 0
test::net::sourceforge::pmd::cpd::TokenEntryTest 0 1 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 10 0 7 0 0 2 0 2 0 0 0 5 0 0 0 2 0 0 0
test::net::sourceforge::pmd::cpd::XMLRendererTest 0 2.25 18 0 0 0 0 0 0 2 0 0 0 0 0 0 0 4 72 0 33 0 0 4 0 4 0 0 0 9 0 0 0 8 0 0 0
test::net::sourceforge::pmd::renderers::XMLRendererTest 0 1 7.14285714285714 0 0.142857142857143 0 0 0 0 6 0 0 0 1 0 0 0 2 50 0 16 2 0 7 0 6 0 0 0 25 0 0 0 12 0 0 0
test::net::sourceforge::pmd::renderers::XMLRendererTest::FooRule 0 1.2 3.2 0 0.4 0 0 0 0 2 0 0 0 4 0 0 0 5 16 0 4 0 0 5 0 5 0 0 0 7 0 0 0 10 0 0 0
test::net::sourceforge::pmd::dfa::DAAPathFinderTest 0 1 3.33333333333333 0 0.333333333333333 0 0 0 0 2 0 0 0 1 0 0 0 3 10 0 5 1 0 3 0 3 0 0 0 6 0 0 0 6 0 0 0
test::net::sourceforge::pmd::dfa::DataFlowNodeTest 0 1 8.16666666666667 0 0 0 0 0 0 3 0 0 0 0 0 0 0 6 49 0 18 0 0 6 0 6 0 0 0 22 0 0 0 18 0 0 0
test::net::sourceforge::pmd::dfa::GeneralFiddlingTest 0 2 9 0 0 0 0 0 0 4 0 0 0 1 0 0 0 2 18 0 15 1 0 2 0 2 0 0 0 7 0 0 0 8 0 0 0
test::net::sourceforge::pmd::dfa::StatementAndBraceFinderTest 0 1 6.28571428571429 0 0 0 0 0 0 4 0 0 0 1 0 0 0 7 44 0 11 5 0 7 0 7 0 0 0 37 0 0 0 28 0 0 0
test::net::sourceforge::pmd::dfa::StructureTest 0 1 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 8 0 5 0 0 2 0 2 0 0 0 4 0 0 0 4 0 0 0
test::net::sourceforge::pmd::dfa::VariableAccessTest 0 1 6.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 13 0 10 0 0 2 0 2 0 0 0 4 0 0 0 2 0 0 0
test::net::sourceforge::pmd::ExcludeLinesTest 0 1 6 0 0 0 0 0 0 5 0 0 0 1 0 0 0 2 24 0 14 4 0 4 0 4 0 0 0 21 0 0 0 10 0 0 0
test::net::sourceforge::pmd::ExternalRuleIDTest 0 1 4.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 9 0 6 0 0 2 0 2 0 0 0 4 0 0 0 2 0 0 0
test::net::sourceforge::pmd::FileSelectorTest 0 1 7.4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5 37 0 9 0 0 5 0 5 0 0 0 11 0 0 0 5 0 0 0
test::net::sourceforge::pmd::jaxen::AttributeAxisIteratorTest 0 1 5 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 10 0 7 0 0 2 0 2 0 0 0 5 0 0 0 4 0 0 0
test::net::sourceforge::pmd::jaxen::AttributeTest 0 2 9.5 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 19 0 16 0 0 2 0 2 0 0 0 6 0 0 0 4 0 0 0
test::net::sourceforge::pmd::jaxen::DocumentNavigatorTest 0 1.07692307692308 6.61538461538461 0 0 0 0 0 0 5 0 0 0 1 0 0 0 2 86 0 17 2 0 13 1 13 0 0 0 57 0 0 0 10 0 0 0
test::net::sourceforge::pmd::jaxen::DocumentNavigatorTest::TestRule 11 1 4 0 2 0 0 0 0 0 0 0 0 4 0 0 0 5 20 0 4 5 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
test::net::sourceforge::pmd::jaxen::MatchesFunctionTest 0 1 3.61538461538462 0 0.538461538461538 0 0 0 0 0 0 0 0 1 0 0 0 10 47 0 11 1 0 13 0 12 0 0 0 18 0 0 0 0 0 0 0
test::net::sourceforge::pmd::jaxen::RegexpAcceptanceTest 0 1 4.5 0 0 0 0 0 0 2 0 0 0 2 0 0 0 2 9 0 6 0 0 2 0 2 0 0 0 5 0 0 0 4 0 0 0
test::net::sourceforge::pmd::jsp::ast::AbstractJspNodesTst 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
test::net::sourceforge::pmd::jsp::ast::JspDocStyleTest 0 1 14.1428571428571 0 0 0 0 0 0 3 0 0 0 1 0 0 0 7 99 0 32 6 0 7 0 7 0 0 0 17 0 0 0 21 0 0 0
test::net::sourceforge::pmd::jsp::ast::JspPageStyleTest 0 1 9.2 0 0 0 0 0 0 1 0 0 0 1 0 0 0 9 92 0 33 9 0 10 0 10 0 0 0 22 0 0 0 9 0 0 0
test::net::sourceforge::pmd::jsp::ast::XPathJspRuleTest 0 1 12.5 0 0 0 0 0 0 7 0 0 0 1 0 0 0 2 25 0 22 2 0 2 0 2 0 0 0 15 0 0 0 14 0 0 0
test::net::sourceforge::pmd::jsp::rules::DontNestJsfInJstlIterationTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::DuplicateJspImportTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::IframeMissingSrcAttributeTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::JspEncodingTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::NoClassAttributeTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::NoHtmlCommentsTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::NoInlineStyleInformationTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::NoJspForwardTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::NoLongScriptsTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::jsp::rules::NoScriptletsTest 0 1 3 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
test::net::sourceforge::pmd::properties::AbstractPropertyDescriptorTester 8 1.41666666666667 6.08333333333333 0 0.666666666666667 0 0 0 0 1 0 0 0 0 0 0 0 5 73 0 12 7 8 12 6 9 0 0 0 29 0 0 0 5 0 0 0
test::net::sourceforge::pmd::properties::BooleanPropertyTest 0 1.5 5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 4 20 0 9 0 0 4 0 4 0 0 0 4 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::CharacterPropertyTest 0 1.5 5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 4 20 0 8 2 0 4 0 2 0 0 0 6 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::DoublePropertyTest 0 1.5 5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 4 20 0 8 0 0 4 0 2 0 0 0 4 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::EnumeratedPropertyTest 0 1.5 5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 3 20 0 8 2 0 4 0 2 0 0 0 7 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::FloatPropertyTest 0 1.5 5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 4 20 0 8 0 0 4 0 2 0 0 0 4 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::IntegerPropertyTest 0 1.66666666666667 5.66666666666667 0 0.666666666666667 0 0 0 0 0 0 0 0 1 0 0 0 3 17 0 8 0 0 3 0 1 0 0 0 3 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::NonRuleWithAllPropertyTypes 0 1 3 0 0 0 0 0 0 0 0 0 0 4 0 0 0 3 9 0 3 14 0 3 13 2 0 0 0 3 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::PropertyAccessorTest 0 1.42857142857143 6.14285714285714 0 0.285714285714286 0 0 0 0 1 0 0 0 2 0 0 0 4 86 0 24 1 0 14 0 14 0 0 0 44 0 0 0 4 0 0 0
test::net::sourceforge::pmd::properties::StringPropertyTest 0 1.5 5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 4 30 0 8 3 0 6 0 2 0 0 0 11 0 0 0 0 0 0 0
test::net::sourceforge::pmd::properties::TypePropertyTest 0 1.5 5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 3 20 0 8 1 0 4 1 2 0 0 0 6 0 0 0 0 0 0 0
